,,,,
1,reviewer_hash,project_hash,commit,project_url
55,f8997e08fb19c9897f47ab98919f3e2789053ef8,73c3134cecd37a1849bc5cbb82243d8c328086e5,d1203d5,https://github.com/sambonuruddeen/bookcamp-midterm.git
56,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,aaf6a0a1b85b38d411246ee549929e60ca1de8bd,d7f9548,https://github.com/MemoonaTahira/Traffic_Violation_Classification
57,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,da5bfaadf301fe44219642cac14e2c0813b06314,3512c7b,https://github.com/Dmitrovich-Ivan/course-zoomcamp-homework/tree/main/midterm-project
58,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,192e016d1de25f51c9d132b0db76ea4b541d747d,bc457e4,https://github.com/alex-fedorenk0/ml-zoomcamp/tree/main/midterm-project
59,a398e8a43d079b60c155539f5802570901d0328f,add0f0c409f243f3914a25360be125cda740ddd8,711053a,https://github.com/yadwink/Machine-Learning/tree/main/Mid-Term%20Project
60,a398e8a43d079b60c155539f5802570901d0328f,f234fee90ed30670985d95ed2aeb89e8ae468eb6,813482f,https://github.com/Nakulbajaj101/mlbookzoomcamp-midterm-stroke-prediction
61,a398e8a43d079b60c155539f5802570901d0328f,954b032d1e43c3cae4944317ff0bc6817c5f159b,d242cbc,https://github.com/Avisprof/ML_Zoomcamp_Midterm_Project
62,333384eadc5e4686a668eae8db3f9f3b878aa74c,ce3870aa91cdab5b0a478252e01ebe73ccc1f9f0,10487e8,https://github.com/kdqemre/ml-zoomcamp
63,333384eadc5e4686a668eae8db3f9f3b878aa74c,b52023aeacc270e639d2b624ae3dc5a02b5f87ca,190c0d2,https://github.com/emma-carballal/mlzoomcamp-midterm-project
64,333384eadc5e4686a668eae8db3f9f3b878aa74c,63a38f627c2a07915a4d2ac4be0e04aec5fa6244,7898dd2,https://github.com/mary435/cardiovascular_diseases_risk_model.git
65,1eeae71ef0a45bdbd20c8d363f02ae75ec927343,8a20e4581f0ad41ee67a743849ea1345578461fa,e5a0c10,https://github.com/EdidiongEsu/mlzoomcamp_learning/tree/main/projects/midterm_project
66,1eeae71ef0a45bdbd20c8d363f02ae75ec927343,173f6a90cf4b49e4c99dae28a62e620a32ff5174,12e4b71,https://github.com/katrinlaura73/MLZoomcamp/tree/main/MidtermProject
67,1eeae71ef0a45bdbd20c8d363f02ae75ec927343,06bba5b6918678110b41d2acbf45bbc227ba0972,b572ae2,https://github.com/Sivapriyapj/HealthInsurance_ML.git
68,7d770591541ed4c4968cd16e9d479ddbcabbe589,0e578c9bbfeb4b39d7406353c90a400fe6ff0e37,6a4c011,https://github.com/martinnnuez/MachineLearningZoomcampMidtermProject
69,7d770591541ed4c4968cd16e9d479ddbcabbe589,295d96a86e067c17db3f699589f61a932be2e473,6292903,https://github.com/AlainDot/mlzc-mid
70,7d770591541ed4c4968cd16e9d479ddbcabbe589,da5bfaadf301fe44219642cac14e2c0813b06314,3512c7b,https://github.com/Dmitrovich-Ivan/course-zoomcamp-homework/tree/main/midterm-project
71,a872967c6f1d98649f2e36de3c1efad3a95fb5ca,d8e4517f8c38cc8050f474becf29cea51e7dd0bf,6dd46bb,https://github.com/illyge/ml-zoomcamp-midterm-project
72,a872967c6f1d98649f2e36de3c1efad3a95fb5ca,1ded918376ab51d806d6236c6e37f68b407e88ee,9d6f25b,https://github.com/AsMoh/MLZoompcamp-Midterm-Project.git
73,a872967c6f1d98649f2e36de3c1efad3a95fb5ca,537ce81fba20f8835d543d089ed8b9df8b96813c,7543c75,https://github.com/msinha251/mlzoomcamp-midterm-project-2022
74,08afe7c4abef321c2f6b56f308057de1e9935d48,f234fee90ed30670985d95ed2aeb89e8ae468eb6,813482f,https://github.com/Nakulbajaj101/mlbookzoomcamp-midterm-stroke-prediction
75,08afe7c4abef321c2f6b56f308057de1e9935d48,5d44d8be912180a2d691c2be6f280aa329fc8993,46df492,https://github.com/DeleMike/2022-zoomcamp/tree/main/midterm_project
76,08afe7c4abef321c2f6b56f308057de1e9935d48,3cf77b8d03202861f0aaa6c52749592799e67262,0ab23b9,https://github.com/antihaddock/ml_bookcamp_project
