,,,,
1,reviewer_hash,project_hash,commit,project_url
36,a2deddb0e18d94b7d5eb5913a7fa8e7176d07e78,f5466abe6fdbe08617b712e2a49e8f7493879528,8afd82a,https://github.com/edcalderin/StudentDropout-Prediction-Mlops/changes
37,a2deddb0e18d94b7d5eb5913a7fa8e7176d07e78,de7cfdecacddc6a7ddf66b75056a80ac8c3c6939,eb4c062,https://github.com/quinnavila/tricorderai
38,59808c77d2563f391012dccff9d0d4805ca15e3d,24236867184432b335ee9c37aff1f5cb0f2c8b88,43b001a,https://github.com/bbilmez/MLOps_final_project.git
39,59808c77d2563f391012dccff9d0d4805ca15e3d,004881756eb93e940176bc02b086156c0c81f62f,d71fde7,https://github.com/ranga4all1/stack-overflow-2023
40,59808c77d2563f391012dccff9d0d4805ca15e3d,84e4d95a72a9ecb1a8f10c07291db0a9db7ad0ac,2978aa5,https://github.com/silvanmurre/electricity-demand-fc
41,e12bafc46d58b5e16e8676b035744d6b38bb2673,6fba797643b5c1329a2e2920fa3e32801377d5ec,0561b1a,https://github.com/JVAparicio/MLOps_Zoomcamp_Final_Project
42,e12bafc46d58b5e16e8676b035744d6b38bb2673,92139d5d92ce72380d94079a7257e03eed623e32,8312ae0,https://github.com/AhmedFahim-git/diabetes_prediction
43,e12bafc46d58b5e16e8676b035744d6b38bb2673,dd67cb516bfd24c9666d1e19087d13ccfe0faa45,1ad0641,https://github.com/fitpred/mlops-zcamp-project
44,3b6328d75f688ddccbf30b84b6ce61ad2e437ac5,a9ae6c97b8c6b433c17fe549f475975dfda6610f,766d90a,https://github.com/atharvakavitkar/mlops-project
45,3b6328d75f688ddccbf30b84b6ce61ad2e437ac5,c9c7f72f2946974ada1457231abc50802daeb34b,ff62722,https://github.com/fluentnumbers/portfolio_mlops
46,3b6328d75f688ddccbf30b84b6ce61ad2e437ac5,36509dc12b0d5898ddbb57c6c6daab97d3bdb752,02bcf50,https://github.com/henrikerola/mlops-zoomcamp-project
47,c365d9de160b411b581cf0a6fc8c2c1882e156bd,84e4d95a72a9ecb1a8f10c07291db0a9db7ad0ac,2978aa5,https://github.com/silvanmurre/electricity-demand-fc
48,c365d9de160b411b581cf0a6fc8c2c1882e156bd,3f56d930b746852f9cd56ad34621ae496a90af94,bdc21b0,https://github.com/moubashsir/mlops-project
49,c365d9de160b411b581cf0a6fc8c2c1882e156bd,0bfd0726240593a07d1527aedbd618d946767a49,7ea9e9b,https://github.com/aaalexlit/capitalbikeshare-mlops
50,36509dc12b0d5898ddbb57c6c6daab97d3bdb752,dd67cb516bfd24c9666d1e19087d13ccfe0faa45,1ad0641,https://github.com/fitpred/mlops-zcamp-project
51,36509dc12b0d5898ddbb57c6c6daab97d3bdb752,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,e03e1c6,https://github.com/tarasenya/mlopszoomcamp_final_project
52,36509dc12b0d5898ddbb57c6c6daab97d3bdb752,bcc207a5a2ea6223a94ae2095a64ff09dc74d357,1fcee4c,https://github.com/lerummi/accident-severity-forecast
53,22f2de366eed41ea1a4f93b5a364bbbbbffbae4f,92139d5d92ce72380d94079a7257e03eed623e32,8312ae0,https://github.com/AhmedFahim-git/diabetes_prediction
54,22f2de366eed41ea1a4f93b5a364bbbbbffbae4f,3f4ed7049e3ade21c0e1d91976691573d6bc3305,bb33bd1,https://github.com/lucapug/e2e-bike-count-predictor
55,22f2de366eed41ea1a4f93b5a364bbbbbffbae4f,a8629fbd3c2607c6ba3321a53919923bc412aee2,6246e2d,https://github.com/dimzachar/xGoals-mlops
56,004881756eb93e940176bc02b086156c0c81f62f,f5bc6e0595f7b4b39a298e36498ac1f773ee502d,ebcd640,https://github.com/Nelsonlin0321/ml-bst-movielens1m-recommender-serving
57,004881756eb93e940176bc02b086156c0c81f62f,c365d9de160b411b581cf0a6fc8c2c1882e156bd,7e370f8,https://github.com/anammari/mlops-zoomcamp-project-2023
58,004881756eb93e940176bc02b086156c0c81f62f,6cb362ccfa596a35a0a7c703c71ded6df5a37872,83fb615,https://github.com/GiTilemac/mlops-project
59,3f56d930b746852f9cd56ad34621ae496a90af94,fc292963fead2674a67f852ad8417f6b102b64bd,dbc9094,https://github.com/benjpacheco/loan-data-project
60,3f56d930b746852f9cd56ad34621ae496a90af94,6efd52c58c08b54cc5c8d24ee177b900ed5e9860,321fa17,https://github.com/directdetour/MLOps-Project
61,3f56d930b746852f9cd56ad34621ae496a90af94,9ddb5fabae7f004444bc3268d8b18098736a46ac,1aee9db,https://github.com/daniel-gheorghita/MLOps_car_price_prediction/tree/master
62,b937fe6cf8e7e418706501eee428862239386a0d,862f939438ffeebbba621998e109145a20af90dc,d65145c,https://github.com/arundac23/MLOPS-zoomcamp-2023-project/tree/master
63,b937fe6cf8e7e418706501eee428862239386a0d,0e55e54e83d5387ffebf46661e050f757daa1b3e,fc48c7e,https://github.com/Chalermdej-l/Mlop_Project
64,b937fe6cf8e7e418706501eee428862239386a0d,fc292963fead2674a67f852ad8417f6b102b64bd,dbc9094,https://github.com/benjpacheco/loan-data-project
65,a9ae6c97b8c6b433c17fe549f475975dfda6610f,97216b0f063a596fa934767628b38e65234179c0,fd421aa,https://github.com/celik-muhammed/MLOps-Zoomcamp-Module-7-Project-2-Citi-Bike-Ride-Duration-Prediction
66,a9ae6c97b8c6b433c17fe549f475975dfda6610f,44b5ebc53328e80e97967c90416b5b70c789d301,e8719be,https://github.com/ayeffkay/mlops_zoomcamp_project
67,a9ae6c97b8c6b433c17fe549f475975dfda6610f,424824a743dec8d8961dcf8e756e3d319a31cac7,9687905,https://github.com/padmapria/customerchurn_prediction_mlops_project/tree/master
68,4c1fc1439cfa9a87ff32fec4a7960e3ecdd75a89,bbab23bc71cd88b2885cccdde51c581f34b8730a,d7366a7,https://github.com/inrsta/spotify-prediction-api
69,4c1fc1439cfa9a87ff32fec4a7960e3ecdd75a89,d32a048f63ae00334cda7b7d81a4c6c9bfd444bf,6286581,https://github.com/ugm2/email-discriminator
70,4c1fc1439cfa9a87ff32fec4a7960e3ecdd75a89,22f2de366eed41ea1a4f93b5a364bbbbbffbae4f,f1b82de,https://github.com/rehamessameltagoury/Loan-Approval-Prediction
71,9d93dcb4df50d43527ce1e09d1344b2b5536e814,4a3c368b67a573057ad156492698f728e2b5be05,5c9325a,https://github.com/kkruglik/mlops-zoomcamp-project
72,9d93dcb4df50d43527ce1e09d1344b2b5536e814,84e4d95a72a9ecb1a8f10c07291db0a9db7ad0ac,2978aa5,https://github.com/silvanmurre/electricity-demand-fc
73,9d93dcb4df50d43527ce1e09d1344b2b5536e814,d4436409e13aae8a2e1886aba9ba611f429a423c,ee41157,https://github.com/AbdallaAbker/mlops.git
74,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,a8629fbd3c2607c6ba3321a53919923bc412aee2,6246e2d,https://github.com/dimzachar/xGoals-mlops
75,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,6fba797643b5c1329a2e2920fa3e32801377d5ec,0561b1a,https://github.com/JVAparicio/MLOps_Zoomcamp_Final_Project
76,1ccc222caebd12aa29c01e5bb7bad7ab3e1e6d89,8c2ab2ca994fb2c21833eb79b2849462a7f7c278,98d76eb,https://github.com/Ilnaz77/mlops_project
77,4170f8f415790fffa69a9534232ceaefc9ff82db,76f71b482c39bd8412913bfd431c70b03c9925a8,86700f2,https://github.com/fandemisterling100/mlops-final-project
78,4170f8f415790fffa69a9534232ceaefc9ff82db,3b4f201e6a1c3b2566008c66556608cb9a32e7c8,53f8e53,https://github.com/zabull1/mlops_churn_project
79,4170f8f415790fffa69a9534232ceaefc9ff82db,4c1fc1439cfa9a87ff32fec4a7960e3ecdd75a89,5c9325a,https://github.com/kkruglik/mlops-zoomcamp-project
80,6efd52c58c08b54cc5c8d24ee177b900ed5e9860,d4436409e13aae8a2e1886aba9ba611f429a423c,ee41157,https://github.com/AbdallaAbker/mlops.git
81,6efd52c58c08b54cc5c8d24ee177b900ed5e9860,dd67cb516bfd24c9666d1e19087d13ccfe0faa45,1ad0641,https://github.com/fitpred/mlops-zcamp-project
82,6efd52c58c08b54cc5c8d24ee177b900ed5e9860,c365d9de160b411b581cf0a6fc8c2c1882e156bd,7e370f8,https://github.com/anammari/mlops-zoomcamp-project-2023
83,c9c7f72f2946974ada1457231abc50802daeb34b,95464a5ffc167360ef5194917557b07e660a1dd3,b33e3cf,https://github.com/albwrekt/mlops_zoomcamp_final_project
84,c9c7f72f2946974ada1457231abc50802daeb34b,623e3f95f3181b88a408146357599f0d06dba54b,2e08594,https://github.com/BoKatanKrize/kickstarter-mlops
85,c9c7f72f2946974ada1457231abc50802daeb34b,c513d61826d12fd3bfcd7cf4bbef0e995ec65945,d921db7,https://github.com/idh71/mlops-project/tree/working
86,4a3c368b67a573057ad156492698f728e2b5be05,9ddb5fabae7f004444bc3268d8b18098736a46ac,1aee9db,https://github.com/daniel-gheorghita/MLOps_car_price_prediction/tree/master
87,4a3c368b67a573057ad156492698f728e2b5be05,24236867184432b335ee9c37aff1f5cb0f2c8b88,43b001a,https://github.com/bbilmez/MLOps_final_project.git
88,4a3c368b67a573057ad156492698f728e2b5be05,bbab23bc71cd88b2885cccdde51c581f34b8730a,d7366a7,https://github.com/inrsta/spotify-prediction-api
89,1699f22791059c7844e71b32ced5ce10e7047eb6,a2deddb0e18d94b7d5eb5913a7fa8e7176d07e78,3fa68b1,https://github.com/tunahankilic/NBAGamePrediction
90,1699f22791059c7844e71b32ced5ce10e7047eb6,3b6328d75f688ddccbf30b84b6ce61ad2e437ac5,b965add,https://github.com/ChungWasawat/dtc_mlops_project
91,1699f22791059c7844e71b32ced5ce10e7047eb6,91e4950e52c31cf44edf79da5538fb6243eeb9ba,40a6f43,https://github.com/TimBeckerAachen/predict-stocks
92,1eb5e0f2ada39d3b764a6e63d1915b3cfddffb83,5f14f78d8f852914f5c07fe7a98b656dd93130e6,05fde22,https://github.com/sarthz/mlops-zoomcamp
93,1eb5e0f2ada39d3b764a6e63d1915b3cfddffb83,424824a743dec8d8961dcf8e756e3d319a31cac7,9687905,https://github.com/padmapria/customerchurn_prediction_mlops_project/tree/master
94,1eb5e0f2ada39d3b764a6e63d1915b3cfddffb83,76f71b482c39bd8412913bfd431c70b03c9925a8,86700f2,https://github.com/fandemisterling100/mlops-final-project
95,0e55e54e83d5387ffebf46661e050f757daa1b3e,91e4950e52c31cf44edf79da5538fb6243eeb9ba,40a6f43,https://github.com/TimBeckerAachen/predict-stocks
96,0e55e54e83d5387ffebf46661e050f757daa1b3e,8fda61230f1fbd98a250378be5636ce84ef4f4a0,d5965ab,https://github.com/Sebasfac/mlops_zoomcamp_project_car_price_prediction
97,0e55e54e83d5387ffebf46661e050f757daa1b3e,1eb5e0f2ada39d3b764a6e63d1915b3cfddffb83,3e28c93,https://github.com/venky-lucky/MLOPS_ZoomCamp/tree/main/MLOPS_final_project
98,b8016e0d4f8d1b78e1a8c06ceb4c61a03f4ad7fc,6cb362ccfa596a35a0a7c703c71ded6df5a37872,83fb615,https://github.com/GiTilemac/mlops-project
99,b8016e0d4f8d1b78e1a8c06ceb4c61a03f4ad7fc,22f2de366eed41ea1a4f93b5a364bbbbbffbae4f,f1b82de,https://github.com/rehamessameltagoury/Loan-Approval-Prediction
100,b8016e0d4f8d1b78e1a8c06ceb4c61a03f4ad7fc,004881756eb93e940176bc02b086156c0c81f62f,d71fde7,https://github.com/ranga4all1/stack-overflow-2023
101,26c1bae208cca2a18bffe036cf75b3117afce7c9,d32a048f63ae00334cda7b7d81a4c6c9bfd444bf,6286581,https://github.com/ugm2/email-discriminator
102,26c1bae208cca2a18bffe036cf75b3117afce7c9,4170f8f415790fffa69a9534232ceaefc9ff82db,2007a24,https://github.com/peterernicke/MLOps_Zoomcamp_2023_Project.git
