,,,,
1,reviewer_hash,project_hash,commit,project_url
36,616ded2c48cbf861dc9a4bb2d221230f11317398,2e963e2b6ae46d3a8ff70924c04df9e8e975040c,4cd0084,https://github.com/durach/ml-zoomcamp-2023/tree/main/midterm-project
37,616ded2c48cbf861dc9a4bb2d221230f11317398,278213ecf9dee70f7cecd7e3b394bc192c026f70,3945eb2,https://github.com/sigord/coins_forecasting
38,24c6c3fab503c7f1bd35fdbe1bf0a1b6ac4a1983,19f57ecac826233335f577ed54757de2071d5b25,c9e7326,https://github.com/vicky356/code_defect/tree/main
39,24c6c3fab503c7f1bd35fdbe1bf0a1b6ac4a1983,23995a77324362ca8ad89bb4a237a6757d960cac,82e818d,https://github.com/16danielvm/MLZoomCamp/tree/master/Midterm_Project
40,24c6c3fab503c7f1bd35fdbe1bf0a1b6ac4a1983,779740fcba9e57fe1bdcbac6542a2b8f5e69eac3,32e0d6a,https://github.com/CH2001/Employee-churn-classification/tree/main
41,a984ac23f8686bb878fd61aca4095f886303fa7a,779740fcba9e57fe1bdcbac6542a2b8f5e69eac3,32e0d6a,https://github.com/CH2001/Employee-churn-classification/tree/main
42,a984ac23f8686bb878fd61aca4095f886303fa7a,43575a54417f1304cd5cef332e1d27155ae604dc,bc1a99b,https://github.com/nadia-paz/cdc_diabetes
43,a984ac23f8686bb878fd61aca4095f886303fa7a,0bfd0726240593a07d1527aedbd618d946767a49,859356,https://github.com/aaalexlit/ml_zoomcamp_midterm_cdc_diabetes
44,3c4908fe383d596ccadd59e0043cb25f88fe15a4,296fcbdea39e61727b175fc140e7f9952fc7f3a4,c336493,https://github.com/peng22/employee_leave_prediction
45,3c4908fe383d596ccadd59e0043cb25f88fe15a4,b4733bf83083e6ecc5e9974cc2397ace3d46a1bc,7cfc267,https://github.com/Haroldgio28/Airline-delay-prediction
46,3c4908fe383d596ccadd59e0043cb25f88fe15a4,4170f8f415790fffa69a9534232ceaefc9ff82db,8c6c13e,https://github.com/peterernicke/ML_Zoomcamp_2023_MidtermProject
47,65bcb869e8e180a89c9e0b53154e8ae51fe6d2da,961b6ad4a00e3b1fc56e640979bf83e25126f294,f132d79,https://github.com/JCGutierrezConcha/Predict-Frogs-Presence-Using-Climate-Data
48,65bcb869e8e180a89c9e0b53154e8ae51fe6d2da,d0c20d6e948612a5e58de7df2efafafeeedc442d,3e33694,https://github.com/cecilegltslmcs/car_co2_emission
49,65bcb869e8e180a89c9e0b53154e8ae51fe6d2da,2c73a4a6cc7c78245bf0fd92d5edc037e8a27b54,c074048,https://github.com/PhyoMK/ML-zoomcamp/tree/c0740487ee731c48e829679b0a67f0543934e74f/Midterm_Project
50,79cd7bc3673e1d717dab9f5f8a832f26c73049c2,4cf45b8731949b4a451d795c59bfcec589339de0,3a7cee9,https://github.com/BeckMarquez/ML_zoomcamp_2023/blob/Midterm_project/README.md
51,79cd7bc3673e1d717dab9f5f8a832f26c73049c2,151e61b5fedc5fdcf37d75aeac534142175ac44b,e5e3894,https://github.com/WimCasteels/midterm-project
52,79cd7bc3673e1d717dab9f5f8a832f26c73049c2,5ee6a2b00bc634288767d028ff8d0c44fa141ffc,df194ec,https://github.com/olgazju/ml_camp_2023/blob/main/midterm_project/README.md
53,cc7c57c9ab52d2bdfac9be2f30feff028628efe0,17c763dd06f7a40a6ede92256c7a918e337784c9,4ed87d0,https://github.com/olkudrina/diabetes_ml/tree/master
54,cc7c57c9ab52d2bdfac9be2f30feff028628efe0,3fd8023f4997e99ab567cde71568be812e16198a,e9a9841,https://github.com/Fozan-Talat/heart-disease-classification/tree/main
55,cc7c57c9ab52d2bdfac9be2f30feff028628efe0,8f502f02f174a21026881da130d0e571e2296c06,ab77292,https://github.com/ovlasenko-ellation/mid_term_project_mlzoomcamp/tree/main
56,c1c3b8b982732725e2c2e8e469acc9e086a77a91,9dfa08fdc6d07cd55e9668e2c20e12d97edec753,2f9c561,https://github.com/Ologunjae/MLZoomcamp/tree/master/cohorts/2023/07-project
57,c1c3b8b982732725e2c2e8e469acc9e086a77a91,5025dffff61db3c74eccee36576ef3997aa03e4e,d0cc7f5,https://github.com/revathykdeepak/Diabetes-Prediction/tree/main
58,c1c3b8b982732725e2c2e8e469acc9e086a77a91,83dfbddb0d35b96d49c9fcc0442f37eb3f4a7d19,52cf976,https://github.com/TylerJSimpson/machine_learning_zoomcamp/tree/main/midterm
59,2b4b4ecfebd30d9770184f6912e068a715ece3d8,66c49e0e270a9a45bd492e02fa2154334571a8f9,d8f4f86,https://github.com/tomorrow15/Datatalk/tree/midterm_project
60,2b4b4ecfebd30d9770184f6912e068a715ece3d8,fb6ed2768f955208b4ecb4ef75c3b3d06967fb2b,679024,https://github.com/kabiromohd/Life_Expectancy_Prediction
61,2b4b4ecfebd30d9770184f6912e068a715ece3d8,d421615f0500ff64bee7c3660bd8b9cc19953a3b,8e7673d,https://github.com/phyoehtetkyaw/DataTalk-Machine-Learning/tree/main/midterm
62,de7cfdecacddc6a7ddf66b75056a80ac8c3c6939,b6a0b5684a7e938aa3122bb6b11b4171a04ec91e,81fcd26,https://github.com/Justlesia/predict-atm-pressure/tree/main
63,de7cfdecacddc6a7ddf66b75056a80ac8c3c6939,018bd3200e61d05f9954ea44fc3e00cf73f735e8,1362a50,https://github.com/LygutaKsusha/MLZoomCamp/tree/main/Project/Middletearm_Project
64,de7cfdecacddc6a7ddf66b75056a80ac8c3c6939,05c548f3e99251b6568848c946e1b0ccfbe5b93a,13a45da,https://github.com/AndyDrey/zoomcamp_hw/tree/main/midterm_project
65,1a0b0d4ca9a00532121d55e1a4eba2e0b7341eeb,12216570e5784913e1cb197002120c6c0b989a2c,95eedb1,https://github.com/MAdhavbhatia222/ML_Zoomcamp/tree/95eedb1cb91da4718a67f29af5be4d56228c9cbc/Mid_Term
66,1a0b0d4ca9a00532121d55e1a4eba2e0b7341eeb,7d770591541ed4c4968cd16e9d479ddbcabbe589,be8256f,https://github.com/bsenst/housing-germany
67,1a0b0d4ca9a00532121d55e1a4eba2e0b7341eeb,8fe9d15a212323c10d271a9cae783423f4c549e3,1836f63,https://github.com/danilson33/ml-zoomcamp-midterm-project
68,0d9094c479c2a316ee3579dba354ac563e3ebb4b,ba76da423130704de9ae5faea27b5b34309e9902,767f45f,https://github.com/manova01/MidtermProject/tree/main
69,0d9094c479c2a316ee3579dba354ac563e3ebb4b,17edfce55fbfacd23038634d5e69d3cb5859bbe8,6e83e60,https://github.com/ColombiaMRP/What-variables-should-be-consider-for-an-online-loan-applicant-/tree/main
70,0d9094c479c2a316ee3579dba354ac563e3ebb4b,73aa99728d91f4125cf1b2f7b9fe092abb963f87,974d07e,https://github.com/adrn-mm/mlzoomcamp_midterm_project
71,a68a3345d02a669d54865816f39ed1b07ca7812c,fddccf2a8ccfda2b7aee869f136d71a226dbcfe8,928e8e4,https://github.com/cancamilo/star-classifier
