,,,
1,reviewer_hash,project_hash,project_url
159,63d2fb719d53861680370e08c8effc420d92df86,8604a1595e06daa6d15dca93ba5ef68659e63076,https://github.com/MMdeCastro/ml-zoomcamp/tree/main/Midterm_project
160,63d2fb719d53861680370e08c8effc420d92df86,818533fd9d46a5d386a408e876837487345d0f3b,https://github.com/ceccode/income-prediction
161,818533fd9d46a5d386a408e876837487345d0f3b,b7e4516b64cc95df7812a72ade424570beec6719,https://github.com/DinaKlim/Alexey-Grigoriev-s-ML-Zoomcamp-Homework/tree/main/Midterm%20project
162,818533fd9d46a5d386a408e876837487345d0f3b,50a288a5d47b5a302491450fb09d389cdefadb93,https://github.com/ayoub-berdeddouch/midterm-project-mlzoomcamp
163,818533fd9d46a5d386a408e876837487345d0f3b,e1bd193a7ac2fca19a61c98e65ba80c14c1b8be2,https://github.com/sergelawson/ML_ZOOM_CAMP_EXERCISE/tree/master/MidTermProject
164,050c093858e94967f6d5220014d26476edaf8bdd,235ab3b122fdc45939fadcc788898e33e1328f6f,https://github.com/aurcode/breast_cancer_predict_api
165,050c093858e94967f6d5220014d26476edaf8bdd,a6c2c2ccb9354133b164c70660b50c93e5774e35,https://github.com/bimapriambodo/mlzoomcamp_midterm
166,050c093858e94967f6d5220014d26476edaf8bdd,55db1d107c8df7265c404e877d313cab319db5cc,https://github.com/valeriich/midterm-project
167,f251db7236d9fd8a54a732d2870716d46eafb8d4,050c093858e94967f6d5220014d26476edaf8bdd,https://github.com/woodwardmw/MLZoomCamp-Midterm
168,f251db7236d9fd8a54a732d2870716d46eafb8d4,1122de78f59571f01a49fe5c5b6c81aa87418301,https://github.com/arpitchittora/arpit-ml-zzomcamp-v2/tree/master/mid-term-project
169,f251db7236d9fd8a54a732d2870716d46eafb8d4,7ca848937cdd518db07ebc5c1462374f124f4964,https://github.com/MSadriAghdam/ML-Zommcamp/tree/main/homework%2007
170,7b42d7082e4bd1f07c8f3511633f9ee0e9a67069,d3e2b608763988debc1cf9e776fa40f1ea8f7c24,https://github.com/SleeplessChallenger/Tokyo_Real_Estate_WebApp.git
171,7b42d7082e4bd1f07c8f3511633f9ee0e9a67069,029adc58e589bae653694416b7dc1661f5630d80,https://github.com/mikeonak/bank_deposits
172,7b42d7082e4bd1f07c8f3511633f9ee0e9a67069,346954b8d45016da663a5c1bf72278e022d49271,https://github.com/dcortinez93/ML-zoomcamp/tree/main/ML%20Zoomcamp%20-%20Midterm%20Project
173,feb5c4684edeeb57e0e4e7ea73f3a5ac44039da8,7b42d7082e4bd1f07c8f3511633f9ee0e9a67069,https://github.com/CemKeskin84/ML-Zoomcamp/tree/main/midterm_project
174,feb5c4684edeeb57e0e4e7ea73f3a5ac44039da8,ab2026a86606ea2692449872b66396da0522f844,https://github.com/krother/bookcamp_homework/tree/main/week7-midterm
175,feb5c4684edeeb57e0e4e7ea73f3a5ac44039da8,d75d06a9ec2ba84d5d4108c228049b3bbd40a538,https://github.com/KenWuqianghao/ML-Zoomcamp-Midterm-Project
176,3e25ebbf825be8f18b867476e24cb179040bbeed,4ff4f3286c708d2aff4f795adbb60220e9bfec2c,https://github.com/ksjena/course-ml-zoomcamp/tree/main/midterm_project/placement
177,3e25ebbf825be8f18b867476e24cb179040bbeed,add0f0c409f243f3914a25360be125cda740ddd8,https://github.com/yadwink/ML-zoomcamp-homework/tree/Mid-Term-Project
178,3e25ebbf825be8f18b867476e24cb179040bbeed,f251db7236d9fd8a54a732d2870716d46eafb8d4,https://github.com/bizancio3/ml-zoomcamp/tree/main/07-midterm-project
179,d8c70b9b665ade310c794b74c34ed6c21b6c6c6d,55db1d107c8df7265c404e877d313cab319db5cc,https://github.com/valeriich/midterm-project
180,d8c70b9b665ade310c794b74c34ed6c21b6c6c6d,fa037918244efd266c8c4d369d5164ae044480b4,https://github.com/mohammedtoumi007/MLZoomCampHomeWork/tree/main/Midterm%20Project
181,d8c70b9b665ade310c794b74c34ed6c21b6c6c6d,367fabddc09efdecf13df854e389f67f2e20d06c,https://github.com/rparthas/data/tree/master/zoomcamp/midterm
182,2c03147686d3670e5a5769514edb070ce0d11bca,4532bfad342b0d90dd6118a31dc2d1aada7f0c2f,https://github.com/m-wambua/miterm-project
183,2c03147686d3670e5a5769514edb070ce0d11bca,f584654827460bc96996a390f745ab616e35fa40,https://github.com/hamedkharazmi/Machine-Learning-ZoomCamp-HWs/tree/master/homework%207%20-%20project
184,2c03147686d3670e5a5769514edb070ce0d11bca,b820d1f1d20940127453773042925904a84f3a40,https://github.com/aenoboa1/Project_MlZoomcamp
185,ec88c486fb4ea97dbe1971229e5fdf14fb643f66,ee2aa37509fdd640356608808ea405df5d2eac65,https://github.com/ne1r0n/ml-zoomcamp-midterm-project
186,ec88c486fb4ea97dbe1971229e5fdf14fb643f66,9adcaf838ae5a3bff2c871e3303882fbc4689737,https://github.com/sivi-shahab/ML-ZoomCamp/blob/main/Predict_rate_a_job_search_agency.ipynb
187,ec88c486fb4ea97dbe1971229e5fdf14fb643f66,db8dec0f84319f139f6e7924d0a3bc1b63eec7af,https://github.com/JonathanLoscalzo/ml-zoomcamp-2021/tree/main/midterm%20project
188,b6c3f46aa9cb941fb5145c91b788ae762ca84f26,e91af67fcb11c000a64dd105393fbd15ef66a3ef,https://github.com/jazwilson/workbook/tree/main/mlzoomcamp/wk07_midterm_project
189,b6c3f46aa9cb941fb5145c91b788ae762ca84f26,4de454d2fe8a722f6714c2fd45fb58ede47f4f41,https://github.com/jaindamini1111/ML-DT-Course-Files/tree/main/Mid%20Term%20Project
190,b6c3f46aa9cb941fb5145c91b788ae762ca84f26,157feced87b25bda5605d41a9562712a66d9ee13,https://github.com/amruta95/MLBookCamp_MidTermProject
191,87311c1cf2c48a1f596e75787990a28946c6e99b,d8c70b9b665ade310c794b74c34ed6c21b6c6c6d,https://github.com/ZachJon1/Mid-Term-Project
192,87311c1cf2c48a1f596e75787990a28946c6e99b,9cc596e090235624e86ee5a3419a3361069d5aa8,https://github.com/YuliaS/MLZ_HW/tree/main/HW_06
193,87311c1cf2c48a1f596e75787990a28946c6e99b,64bf2fe8dfa19d1eae1ea225515ac50ddf369a08,https://github.com/Patoo84/Mlmidtermproject
194,7151baf43c22c2c8216f60d3199fa1c199fdc58b,87311c1cf2c48a1f596e75787990a28946c6e99b,https://github.com/nobitayon/project-zoomcamp
195,7151baf43c22c2c8216f60d3199fa1c199fdc58b,ec88c486fb4ea97dbe1971229e5fdf14fb643f66,https://github.com/sekar-p/ml_course/tree/main/Midterm_project
196,7151baf43c22c2c8216f60d3199fa1c199fdc58b,2e123d20b1642ed145411d8eb5572aac6811c0d1,https://github.com/madityarafip/My-Machine-Learning/tree/main/ML-Zoomcamp/Midterm-Project-Week-7
197,ab2026a86606ea2692449872b66396da0522f844,a4568919622adb211e2285604afc4bde857c0f8c,https://github.com/xettrisomeman/mlbootcamp/tree/main/midtermproject
198,ab2026a86606ea2692449872b66396da0522f844,a21feb5632195e1f3ac7c9cc7bc986a530a433e6,https://github.com/RickyMcMaster/pub_portfolio/tree/main/mlz/07-midterm-project
199,ab2026a86606ea2692449872b66396da0522f844,4cf419a90e7b16443f1befccb0ba6c23fa6e3d35,https://github.com/cjj1120/daily-coding/tree/main/ML-Zoomcamp/Week7-%20Mid%20term
200,f584654827460bc96996a390f745ab616e35fa40,43398e25a6931a5b117a91214b2c15cc0c618744,https://github.com/Purity-E/ML_zoomcamp/tree/main/Midterm_Project
201,f584654827460bc96996a390f745ab616e35fa40,f251db7236d9fd8a54a732d2870716d46eafb8d4,https://github.com/bizancio3/ml-zoomcamp/tree/main/07-midterm-project
202,f584654827460bc96996a390f745ab616e35fa40,674998f13fb5e064ec092d7734dfdb84767e9ee8,https://github.com/supreme-core/ml_zoomcamp_2021_midterm/tree/master
203,20077abaff4c1d5cd8aaa3c7aef301247bf4906d,fccd5d19fa48b8dd664b333ac9450e88b4c77917,https://github.com/ashok-arora/ML-Zoomcamp/tree/main/mid_term_project
204,20077abaff4c1d5cd8aaa3c7aef301247bf4906d,367fabddc09efdecf13df854e389f67f2e20d06c,https://github.com/rparthas/data/tree/master/zoomcamp/midterm
205,20077abaff4c1d5cd8aaa3c7aef301247bf4906d,50a288a5d47b5a302491450fb09d389cdefadb93,https://github.com/ayoub-berdeddouch/midterm-project-mlzoomcamp
206,1db7c49751bf43302f91d1222c03e26044d060d9,547421071581d5f5954d7f5052332a85badc17e7,https://github.com/AudryBarimbane/Mid-term_project
207,1db7c49751bf43302f91d1222c03e26044d060d9,2dbe7972ee4a8139de8bda124fdfde718930669a,https://github.com/nindate/mlzoomcamp-midterm-project/
208,1db7c49751bf43302f91d1222c03e26044d060d9,b3130717f8dc30a0b8948727a1b514d139f9c04b,https://github.com/artdaw/mlbookcamp-code/tree/master/course-zoomcamp/midterm
209,45aa9c8ae46cc1e8252cc67a895868804f049681,367fabddc09efdecf13df854e389f67f2e20d06c,https://github.com/rparthas/data/tree/master/zoomcamp/midterm
210,45aa9c8ae46cc1e8252cc67a895868804f049681,9c78bbd99b88c746e7671c80884d34340ef33f3b,https://github.com/Gmuhammed/course-zoomcamp/blob/main/drinking_water_potability_predict.zip
211,45aa9c8ae46cc1e8252cc67a895868804f049681,02efc3152829184cf29c22c2fd531333f8e77449,https://github.com/syntactic/mlbookcamp-code/tree/master/course-zoomcamp/07-midterm-project/midterm
212,9dc117901825bc609c476624bec7e77ee64160fd,98aeabdf4d42fcdb67375c0e5b7bd0710cafb8f1,https://github.com/AbdassalamAhmad/customer_subscribtion_prediction
213,9dc117901825bc609c476624bec7e77ee64160fd,1e29ca0c0ab5a0fd00475fd871b394a679cf4a6f,https://github.com/mdrkb/heart-failure-prediction
214,9dc117901825bc609c476624bec7e77ee64160fd,4532bfad342b0d90dd6118a31dc2d1aada7f0c2f,https://github.com/m-wambua/miterm-project
215,b3130717f8dc30a0b8948727a1b514d139f9c04b,3912d286864920cdce77d6b201779cb480aab2f4,https://github.com/HSubbu/ML_Zoomcamp_project1_1.git
216,b3130717f8dc30a0b8948727a1b514d139f9c04b,2c03147686d3670e5a5769514edb070ce0d11bca,https://github.com/Valkea/ML_Wine
217,b3130717f8dc30a0b8948727a1b514d139f9c04b,66865c59d6a973b23c8606e8461ff869346e609a,https://gitlab.com/hda-at/mid_term_project/
218,bce52f991720cc2120f6699fd718220bbe61c1fb,8b345282c567fd035111314a2678945ef49a165d,https://github.com/DZorikhin/heart-desease-pred
219,bce52f991720cc2120f6699fd718220bbe61c1fb,a86e7e153c102f6b811706a3b01d18720e24b93f,https://github.com/Sylvesterchuks/Term_Deposit_Subscription
220,bce52f991720cc2120f6699fd718220bbe61c1fb,ee2aa37509fdd640356608808ea405df5d2eac65,https://github.com/ne1r0n/ml-zoomcamp-midterm-project
221,30ba1597d42ff744aaabb47000774b7b0ac80b45,9dc117901825bc609c476624bec7e77ee64160fd,https://github.com/leopardilla/mlbookcamp-code/tree/master/course-zoomcamp/midterm-project
222,30ba1597d42ff744aaabb47000774b7b0ac80b45,db7651a9d9b6106e0f61310b6bf106bd009e0c54,https://github.com/kristiaan67/ml-zoomcamp/tree/master/midterm-project
223,30ba1597d42ff744aaabb47000774b7b0ac80b45,ce3870aa91cdab5b0a478252e01ebe73ccc1f9f0,https://github.com/kdqemre/ml-zoomcamp/tree/main/midtermproject
224,dc0d3ec9d5383b0f7ce460d13ed0d31eab59300d,674998f13fb5e064ec092d7734dfdb84767e9ee8,https://github.com/supreme-core/ml_zoomcamp_2021_midterm/tree/master
225,dc0d3ec9d5383b0f7ce460d13ed0d31eab59300d,1db7c49751bf43302f91d1222c03e26044d060d9,https://github.com/yusyel/ML-bookcamp-midterm
226,dc0d3ec9d5383b0f7ce460d13ed0d31eab59300d,add0f0c409f243f3914a25360be125cda740ddd8,https://github.com/yadwink/ML-zoomcamp-homework/tree/Mid-Term-Project
227,e91af67fcb11c000a64dd105393fbd15ef66a3ef,fa037918244efd266c8c4d369d5164ae044480b4,https://github.com/mohammedtoumi007/MLZoomCampHomeWork/tree/main/Midterm%20Project
228,e91af67fcb11c000a64dd105393fbd15ef66a3ef,749e022a942176fdc812acbb93de976ed535cc92,https://github.com/sukritishuk/ML_ZoomCamp_Midterm_Project
229,e91af67fcb11c000a64dd105393fbd15ef66a3ef,d0f643a577126bc9aaceb3c11d4791e37415a707,https://github.com/SVizor42/ML_Zoomcamp/tree/master/Projects/Movie_reviews_sentiment_analysis
230,ae970db0bc71ef1b6abdc698648de79a406f5ab7,e13d16d98501bc54189d8ceead846443291e4f6b,https://github.com/irfanim/ML_ZoomCamp
231,ae970db0bc71ef1b6abdc698648de79a406f5ab7,dc0d3ec9d5383b0f7ce460d13ed0d31eab59300d,https://github.com/ksomf/workbook/tree/main/alexeygrigorev_zoomcamp/week07_project
232,ae970db0bc71ef1b6abdc698648de79a406f5ab7,dc44750caebc5f971a91111aacac39e8a12f1376,https://github.com/JMiguelFernandes/ml_zoomcamp_midterm
233,81bfcb7b46e992d02b12d36d109501f98995882d,9adcaf838ae5a3bff2c871e3303882fbc4689737,https://github.com/sivi-shahab/ML-ZoomCamp/blob/main/Predict_rate_a_job_search_agency.ipynb
234,81bfcb7b46e992d02b12d36d109501f98995882d,b5684a2fa821a77164b40632581d1e33a44b755d,https://colab.research.google.com/drive/1VtWi1v7vdsw5-0JiAbXxXuDPMcr_CsfR?usp=sharing
235,81bfcb7b46e992d02b12d36d109501f98995882d,d3e2b608763988debc1cf9e776fa40f1ea8f7c24,https://github.com/SleeplessChallenger/Tokyo_Real_Estate_WebApp.git
236,d2fc36154283688a01340966da5f42ba9892f12d,20077abaff4c1d5cd8aaa3c7aef301247bf4906d,https://github.com/sayalaruano/MidtermProject-MLZoomCamp
237,d2fc36154283688a01340966da5f42ba9892f12d,98aeabdf4d42fcdb67375c0e5b7bd0710cafb8f1,https://github.com/AbdassalamAhmad/customer_subscribtion_prediction
238,d2fc36154283688a01340966da5f42ba9892f12d,b7e4516b64cc95df7812a72ade424570beec6719,https://github.com/DinaKlim/Alexey-Grigoriev-s-ML-Zoomcamp-Homework/tree/main/Midterm%20project
239,41942b416f1d862dda0e8f82bbee960551638801,3e25ebbf825be8f18b867476e24cb179040bbeed,https://github.com/geoffrey-eisenbarth/ml-course/blob/master/hw/midterm/README.md
240,41942b416f1d862dda0e8f82bbee960551638801,ffa48d85d2e10987d6a813b3fc38a6762f1cc6db,https://github.com/banypakha/ml_zoomcamp/tree/main/midterm_project
241,41942b416f1d862dda0e8f82bbee960551638801,ab5250708f0086469885bac1f77602c00d955fa8,https://github.com/Twixii99/Weather-prediction
242,cc38500b9f6081a4e4418b5da69cb7dc97acb3ab,dc0d3ec9d5383b0f7ce460d13ed0d31eab59300d,https://github.com/ksomf/workbook/tree/main/alexeygrigorev_zoomcamp/week07_project
243,cc38500b9f6081a4e4418b5da69cb7dc97acb3ab,5acb4aea40804805c77bec16d60815f590aa7634,https://github.com/carlos9917/ml_project1
244,cc38500b9f6081a4e4418b5da69cb7dc97acb3ab,97471157d5ab17ad2c09d22fc08a31023250d50e,https://github.com/anuj0721/DataClub-ZoomCamp/tree/main/Zoomcamp%20Project
245,a302f904d1b0e4b61c4be380ab6343eef8407301,ae7465ae88f87565a10d0f92f92b65550b132ffe,https://github.com/lluo02/Zoomcamp/tree/main/Midterm%20Project
246,a302f904d1b0e4b61c4be380ab6343eef8407301,157feced87b25bda5605d41a9562712a66d9ee13,https://github.com/amruta95/MLBookCamp_MidTermProject
247,a302f904d1b0e4b61c4be380ab6343eef8407301,1e29ca0c0ab5a0fd00475fd871b394a679cf4a6f,https://github.com/mdrkb/heart-failure-prediction
248,7d5b45abfd15ae1a569814dea3c9f7a511746a9a,2c03147686d3670e5a5769514edb070ce0d11bca,https://github.com/Valkea/ML_Wine
249,7d5b45abfd15ae1a569814dea3c9f7a511746a9a,061db7ee3baa2d702f07915522c046fbde7e8d91,https://github.com/jorguerrari/Midterm_Project
250,7d5b45abfd15ae1a569814dea3c9f7a511746a9a,51b9943bf98b704dc9b609ccbdc34bce3e1205db,https://github.com/imam-db/ML-ZoomCamp/tree/master/Midterm
251,ce3870aa91cdab5b0a478252e01ebe73ccc1f9f0,ec88c486fb4ea97dbe1971229e5fdf14fb643f66,https://github.com/sekar-p/ml_course/tree/main/Midterm_project
252,ce3870aa91cdab5b0a478252e01ebe73ccc1f9f0,63d2fb719d53861680370e08c8effc420d92df86,https://github.com/diascarolina/project-insurance-forecast
253,ce3870aa91cdab5b0a478252e01ebe73ccc1f9f0,35a89bd1cf9dc20f4a30d70cadf18c60942dfaff,https://github.com/razorcd/ml-training/tree/main/project1
254,e13d16d98501bc54189d8ceead846443291e4f6b,cc38500b9f6081a4e4418b5da69cb7dc97acb3ab,https://github.com/oussou-dev/ML_Engineer_ZoomCamp
255,e13d16d98501bc54189d8ceead846443291e4f6b,fd199e37057dd837506c98e8ae7690303aa1212c,https://github.com/AliAmini7/ml-zoom/tree/main/project%201
256,e13d16d98501bc54189d8ceead846443291e4f6b,e6aee1f205bf5bd495690d7a0ef213a2d5812720,https://github.com/aniketsharma00411/mba_placement_prediction
257,316e63eafb5e77b8fdb2e7486e4c4550799e71c4,f255bd03008428c7155d785ca3018797b8797764,https://github.com/GermanoC0/course-ml-zoomcamp/tree/main/07-Midterm%20Project
258,316e63eafb5e77b8fdb2e7486e4c4550799e71c4,9c7f31eb19bf3cca2704d34bfe49a1a2b93c9520,https://github.com/NielKemp/mlzoomcamp/tree/main/MidTerms
259,316e63eafb5e77b8fdb2e7486e4c4550799e71c4,98aeabdf4d42fcdb67375c0e5b7bd0710cafb8f1,https://github.com/AbdassalamAhmad/customer_subscribtion_prediction
260,add0f0c409f243f3914a25360be125cda740ddd8,50a288a5d47b5a302491450fb09d389cdefadb93,https://github.com/ayoub-berdeddouch/midterm-project-mlzoomcamp
261,add0f0c409f243f3914a25360be125cda740ddd8,4ff4f3286c708d2aff4f795adbb60220e9bfec2c,https://github.com/ksjena/course-ml-zoomcamp/tree/main/midterm_project/placement
262,add0f0c409f243f3914a25360be125cda740ddd8,b3ad024e75de2f107c0d0337bbcbe70dcee7cb98,https://github.com/hamedonline/ml-workflow
263,9adcaf838ae5a3bff2c871e3303882fbc4689737,f8755a049ed6e027dced51eb150fbba89864f7d4,https://github.com/lkirch/ml-zoomcamp/tree/main/midterm
264,9adcaf838ae5a3bff2c871e3303882fbc4689737,e4a282569a497cfa0729e7881fc5209882e0d35b,https://github.com/Phunbie/midterm_prog1
265,9adcaf838ae5a3bff2c871e3303882fbc4689737,749e022a942176fdc812acbb93de976ed535cc92,https://github.com/sukritishuk/ML_ZoomCamp_Midterm_Project
266,9c78bbd99b88c746e7671c80884d34340ef33f3b,51b9943bf98b704dc9b609ccbdc34bce3e1205db,https://github.com/imam-db/ML-ZoomCamp/tree/master/Midterm
267,9c78bbd99b88c746e7671c80884d34340ef33f3b,7d5b45abfd15ae1a569814dea3c9f7a511746a9a,https://github.com/Arvind644/water-quality-prediction-project
268,9c78bbd99b88c746e7671c80884d34340ef33f3b,a21feb5632195e1f3ac7c9cc7bc986a530a433e6,https://github.com/RickyMcMaster/pub_portfolio/tree/main/mlz/07-midterm-project
269,e52d4e3aa9dbaeb513ef1d7be94cdbe4d75c3073,d2fc36154283688a01340966da5f42ba9892f12d,https://github.com/adityagupta0821/ml-course-zoomcamp/tree/main/7.%20Mid-Term%20Project
270,e52d4e3aa9dbaeb513ef1d7be94cdbe4d75c3073,f255bd03008428c7155d785ca3018797b8797764,https://github.com/GermanoC0/course-ml-zoomcamp/tree/main/07-Midterm%20Project
271,e52d4e3aa9dbaeb513ef1d7be94cdbe4d75c3073,fa037918244efd266c8c4d369d5164ae044480b4,https://github.com/mohammedtoumi007/MLZoomCampHomeWork/tree/main/Midterm%20Project
272,9cc596e090235624e86ee5a3419a3361069d5aa8,846e533d932602dac140b6f253f767bc725670f2,https://github.com/ziritrion/ml-zoomcamp/tree/main/07_project
273,9cc596e090235624e86ee5a3419a3361069d5aa8,346954b8d45016da663a5c1bf72278e022d49271,https://github.com/dcortinez93/ML-zoomcamp/tree/main/ML%20Zoomcamp%20-%20Midterm%20Project
274,9cc596e090235624e86ee5a3419a3361069d5aa8,db7651a9d9b6106e0f61310b6bf106bd009e0c54,https://github.com/kristiaan67/ml-zoomcamp/tree/master/midterm-project
275,4de454d2fe8a722f6714c2fd45fb58ede47f4f41,56b541d1d3401c840265a5d11388ff89fed93472,https://github.com/KursadE/zoomcamp-HW7
276,4de454d2fe8a722f6714c2fd45fb58ede47f4f41,e52d4e3aa9dbaeb513ef1d7be94cdbe4d75c3073,https://github.com/cmh-ds4a/ml_zoomcamp/tree/main/project
277,4de454d2fe8a722f6714c2fd45fb58ede47f4f41,45aa9c8ae46cc1e8252cc67a895868804f049681,https://github.com/rohan-dhanraj/Admission_Prediction
278,e293a5dc99122de58e7d15b2221cab33b2d08fc5,ab2026a86606ea2692449872b66396da0522f844,https://github.com/krother/bookcamp_homework/tree/main/week7-midterm
279,e293a5dc99122de58e7d15b2221cab33b2d08fc5,feb5c4684edeeb57e0e4e7ea73f3a5ac44039da8,https://github.com/mayan1257/Midterm-Project
280,e293a5dc99122de58e7d15b2221cab33b2d08fc5,d72724fa78cf41dd26a2d95a5c468e54425667b1,https://github.com/adlirahadyan/Midterm_Project-MLZoomcamp-
281,f666f6070d1b9cfacacc53d0af162c882a8c62b8,346954b8d45016da663a5c1bf72278e022d49271,https://github.com/dcortinez93/ML-zoomcamp/tree/main/ML%20Zoomcamp%20-%20Midterm%20Project
282,f666f6070d1b9cfacacc53d0af162c882a8c62b8,ae970db0bc71ef1b6abdc698648de79a406f5ab7,https://github.com/LeoRuslan/my_mlbookcamp/tree/main/homework_7
283,f666f6070d1b9cfacacc53d0af162c882a8c62b8,fd796f5962ede2b2107b1a01b6632cb805acf890,https://github.com/LeilaRanjbar82/ML-zoomcamp-course-homework/tree/main/MidtermProject
284,c40ea4dc2dfe718c5aaf8e8a5136a82e31d9bc57,63d2fb719d53861680370e08c8effc420d92df86,https://github.com/diascarolina/project-insurance-forecast
285,c40ea4dc2dfe718c5aaf8e8a5136a82e31d9bc57,b3ad024e75de2f107c0d0337bbcbe70dcee7cb98,https://github.com/hamedonline/ml-workflow
286,c40ea4dc2dfe718c5aaf8e8a5136a82e31d9bc57,235ab3b122fdc45939fadcc788898e33e1328f6f,https://github.com/aurcode/breast_cancer_predict_api
287,1f2952958f8c10469128caaaf6ede4e221fa84fe,4aa5b8c18b09ea586ee1bef40ba8aacc2bfd5c09,https://github.com/YasharDS/Hydrocarbon-Flow-Prediction-Model
288,1f2952958f8c10469128caaaf6ede4e221fa84fe,d75d06a9ec2ba84d5d4108c228049b3bbd40a538,https://github.com/KenWuqianghao/ML-Zoomcamp-Midterm-Project
289,1f2952958f8c10469128caaaf6ede4e221fa84fe,ae7465ae88f87565a10d0f92f92b65550b132ffe,https://github.com/lluo02/Zoomcamp/tree/main/Midterm%20Project
290,b7e4516b64cc95df7812a72ade424570beec6719,1c9dd8455d470a4ff9fcd6a54d7c690d3e2e13ab,https://github.com/Nikhil14091997/ML-ZoomCamp/tree/main/Week%20-%207/Bank%20Marketing
291,b7e4516b64cc95df7812a72ade424570beec6719,e9bcbeccaa7037bafac1e7cebc9e224e4abb3aed,https://github.com/KaremGamal/Course-ml-zoomcamp/blob/main/Midterm%20Project%20machine%20learning%20zoom%20camp.ipynb
292,b7e4516b64cc95df7812a72ade424570beec6719,ae970db0bc71ef1b6abdc698648de79a406f5ab7,https://github.com/LeoRuslan/my_mlbookcamp/tree/main/homework_7
293,fd796f5962ede2b2107b1a01b6632cb805acf890,d0f643a577126bc9aaceb3c11d4791e37415a707,https://github.com/SVizor42/ML_Zoomcamp/tree/master/Projects/Movie_reviews_sentiment_analysis
294,fd796f5962ede2b2107b1a01b6632cb805acf890,187b6c99d07fcb6a52ae546fb20d8dc6fb2856e8,https://github.com/MokretsovD/zoomcamp-home-works/tree/main/midterm-project-07
295,fd796f5962ede2b2107b1a01b6632cb805acf890,43398e25a6931a5b117a91214b2c15cc0c618744,https://github.com/Purity-E/ML_zoomcamp/tree/main/Midterm_Project
296,d845b802a1f7abe8fedb7aeaed75ba1d1c8bad8e,b3130717f8dc30a0b8948727a1b514d139f9c04b,https://github.com/artdaw/mlbookcamp-code/tree/master/course-zoomcamp/midterm
297,d845b802a1f7abe8fedb7aeaed75ba1d1c8bad8e,4532bfad342b0d90dd6118a31dc2d1aada7f0c2f,https://github.com/m-wambua/miterm-project
298,d845b802a1f7abe8fedb7aeaed75ba1d1c8bad8e,547421071581d5f5954d7f5052332a85badc17e7,https://github.com/AudryBarimbane/Mid-term_project
299,749e022a942176fdc812acbb93de976ed535cc92,b5684a2fa821a77164b40632581d1e33a44b755d,https://colab.research.google.com/drive/1VtWi1v7vdsw5-0JiAbXxXuDPMcr_CsfR?usp=sharing
300,749e022a942176fdc812acbb93de976ed535cc92,66865c59d6a973b23c8606e8461ff869346e609a,https://gitlab.com/hda-at/mid_term_project/
301,749e022a942176fdc812acbb93de976ed535cc92,1db7c49751bf43302f91d1222c03e26044d060d9,https://github.com/yusyel/ML-bookcamp-midterm
302,a8fe6970d79d6d465247ae3d6cda56b55f143604,1f2952958f8c10469128caaaf6ede4e221fa84fe,https://github.com/snikhil17/Mid-Term-Project-Zoomcamp/blob/main/README.md
303,a8fe6970d79d6d465247ae3d6cda56b55f143604,b6c3f46aa9cb941fb5145c91b788ae762ca84f26,https://github.com/turansaray/Spain-Electricity-Price-Prediction
304,a8fe6970d79d6d465247ae3d6cda56b55f143604,2e4895d02b0c2bf59f062ae45b2642156e49a5e5,https://github.com/sleepypioneer/coffee-quality
305,f8755a049ed6e027dced51eb150fbba89864f7d4,d845b802a1f7abe8fedb7aeaed75ba1d1c8bad8e,https://github.com/roberttflash/ml-zoomcamp/tree/main/MIDTERM_PROJECT_20211023
306,f8755a049ed6e027dced51eb150fbba89864f7d4,ce3870aa91cdab5b0a478252e01ebe73ccc1f9f0,https://github.com/kdqemre/ml-zoomcamp/tree/main/midtermproject
307,f8755a049ed6e027dced51eb150fbba89864f7d4,9adcaf838ae5a3bff2c871e3303882fbc4689737,https://github.com/sivi-shahab/ML-ZoomCamp/blob/main/Predict_rate_a_job_search_agency.ipynb
308,e9bcbeccaa7037bafac1e7cebc9e224e4abb3aed,a21feb5632195e1f3ac7c9cc7bc986a530a433e6,https://github.com/RickyMcMaster/pub_portfolio/tree/main/mlz/07-midterm-project
309,e9bcbeccaa7037bafac1e7cebc9e224e4abb3aed,55db1d107c8df7265c404e877d313cab319db5cc,https://github.com/valeriich/midterm-project
310,e9bcbeccaa7037bafac1e7cebc9e224e4abb3aed,055e54e1b6a693f2673e28abf7c4986d13203e90,https://github.com/aljeks/air-quality-and-asthma
311,029adc58e589bae653694416b7dc1661f5630d80,66865c59d6a973b23c8606e8461ff869346e609a,https://gitlab.com/hda-at/mid_term_project/
312,029adc58e589bae653694416b7dc1661f5630d80,a328189bab9488e7e41608a156e205cec4904600,https://github.com/shaolang/ml-zoomcamp/tree/main/mid-term-project
313,029adc58e589bae653694416b7dc1661f5630d80,fccd5d19fa48b8dd664b333ac9450e88b4c77917,https://github.com/ashok-arora/ML-Zoomcamp/tree/main/mid_term_project
314,846e533d932602dac140b6f253f767bc725670f2,35a89bd1cf9dc20f4a30d70cadf18c60942dfaff,https://github.com/razorcd/ml-training/tree/main/project1
315,846e533d932602dac140b6f253f767bc725670f2,b7e4516b64cc95df7812a72ade424570beec6719,https://github.com/DinaKlim/Alexey-Grigoriev-s-ML-Zoomcamp-Homework/tree/main/Midterm%20project
