,,,
1,reviewer_hash,project_hash,project_url
40,43398e25a6931a5b117a91214b2c15cc0c618744,1724c6443f180db5d8cdbb53bf4fcfae35085c34,https://github.com/burcins/mlops-zoomcamp-main-project
41,db50eeec3fa0d5ed69f7b71483863eb0f10f56b6,f1377aa3c6e64d483287680afa8e1690a54e1b2a,https://github.com/moizsajid/mlops_zoomcamp/tree/main/project
42,db50eeec3fa0d5ed69f7b71483863eb0f10f56b6,66f60d6ef78e6577c529027e9938cd978cd82c08,https://github.com/WLDCH/covid19-deaths-prediction
43,db50eeec3fa0d5ed69f7b71483863eb0f10f56b6,e5b65f643c71809a0dcd1b62073351e5dda38d29,https://github.com/KarimLulu/mlops-loan-prediction
44,5e75cf3e69568c85a51cea352d53acc2b9babaa2,e12b387cbb8dfbcaba9d7981cbf43afdda808025,https://github.com/surawut-jirasaktavee/course-mlops-zoomcamp/tree/main/08-project-capstone
45,5e75cf3e69568c85a51cea352d53acc2b9babaa2,3c5b418135e0078abbad5fede3c0e82b4bafa0a6,https://github.com/louismichel100/End_Project_MLOPS.git
46,5e75cf3e69568c85a51cea352d53acc2b9babaa2,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,https://github.com/brut0/mining-process-mlops-project
47,51bc87523d6349ffbb19e1b3307d9aaef940ca0c,d9c94428a7d12aac8dd46dd4fa0a686f1518fccd,https://github.com/K0nkere/kkr-mlops-project.git
48,51bc87523d6349ffbb19e1b3307d9aaef940ca0c,54407fe4e6c46a01b625e3882dabce70ac69be5b,https://github.com/hsuyab/project_final
49,51bc87523d6349ffbb19e1b3307d9aaef940ca0c,0f6204190e439e47723be20de118818257407e5d,https://github.com/hoe94/DTC_MLOPS_Project
50,e12b387cbb8dfbcaba9d7981cbf43afdda808025,0400f4e800dae9f4ac786106bd1bfe2cfb2fadb5,https://github.com/rizdiaprilian/MLOps_Zoomcamp/tree/master/UK_house_price
51,e12b387cbb8dfbcaba9d7981cbf43afdda808025,ed35b4e31bc8badc7ba72ab98955e9e525ef5b8d,https://github.com/VenkatArchitect/final
52,e12b387cbb8dfbcaba9d7981cbf43afdda808025,c176b48657e2517b7af4f991ac826b1e09f87778,https://github.com/MarcosMJD/mlops-chicago-taxi
53,0f6204190e439e47723be20de118818257407e5d,b7f0de0abc18688fbe66987150815b5479d833b9,https://github.com/vykuang/TO-bikeshare-membership
54,0f6204190e439e47723be20de118818257407e5d,f15c96c97ef0f5bb1caf8f00baf031753ce98640,https://github.com/tmikolajczyk/mlops-zoomcamp-project
55,0f6204190e439e47723be20de118818257407e5d,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,https://github.com/dheerajkarra/MLOps_Zoomcamp/tree/main/Project
56,b7f0de0abc18688fbe66987150815b5479d833b9,45ee6f7c40e3e326f8c309258b0bfff4469e7a93,https://github.com/PatrickCmd/mlops-project
57,b7f0de0abc18688fbe66987150815b5479d833b9,d9c94428a7d12aac8dd46dd4fa0a686f1518fccd,https://github.com/K0nkere/kkr-mlops-project.git
58,b7f0de0abc18688fbe66987150815b5479d833b9,135db20de1a3653d86e972dd240d26f52e972382,https://github.com/IanVlasov/mlops_pet_project
59,b9ed4f3b8c999d22b7799e67a7d0c0c3c4f4d1f2,89a9153f24bbd06019d4051a8f3513f2f3367ce2,https://github.com/vdevilliers/mlops-zoomcamp
60,b9ed4f3b8c999d22b7799e67a7d0c0c3c4f4d1f2,43398e25a6931a5b117a91214b2c15cc0c618744,https://github.com/Purity-E/project_mlopszoomcamp
61,b9ed4f3b8c999d22b7799e67a7d0c0c3c4f4d1f2,db50eeec3fa0d5ed69f7b71483863eb0f10f56b6,https://github.com/amitkml/mlops-HomeRentProcessor
62,5519ed439acf237f172e45dfcffc6d2b95990f3d,c176b48657e2517b7af4f991ac826b1e09f87778,https://github.com/MarcosMJD/mlops-chicago-taxi
63,5519ed439acf237f172e45dfcffc6d2b95990f3d,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,https://github.com/modfa/MLOps-Final-Project
64,5519ed439acf237f172e45dfcffc6d2b95990f3d,dc914e2f3f2eb2b5d8e9c3357a5e919dcd35fc3b,https://github.com/zioalex/mlops-capstone-project
65,aee20bcd299e21285f74f7b5f9a6d45ff12dd6ad,c3800046abd0055e8b737e59177ada49c4294d77,https://github.com/allront/mlops_zoomcamp
66,aee20bcd299e21285f74f7b5f9a6d45ff12dd6ad,39908987a5299ee899f4d134d835714b7d056137,https://github.com/hannapethani/mlops-project.git
67,aee20bcd299e21285f74f7b5f9a6d45ff12dd6ad,8105e413f1b87c38abebd715215ab2042acae65c,https://github.com/TSFelg/mlops_zoomcamp_project
68,ed35b4e31bc8badc7ba72ab98955e9e525ef5b8d,54407fe4e6c46a01b625e3882dabce70ac69be5b,https://github.com/hsuyab/project_final
69,ed35b4e31bc8badc7ba72ab98955e9e525ef5b8d,b7028bbd29a3703a92ae876a364771034ad65d7d,https://github.com/heisguyy/mlops-capstone
70,ed35b4e31bc8badc7ba72ab98955e9e525ef5b8d,b7f0de0abc18688fbe66987150815b5479d833b9,https://github.com/vykuang/TO-bikeshare-membership
71,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,bc5e524cd5092c96e15cb6202026eb780ed9a310,https://github.com/sergeykochetkov/mlopsproject
72,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,bf162d6d9876b8bfb71a85c8279827754eb2977e,https://github.com/KeiranJOC/bikeshare-ride-duration-prediction-service
73,d6faf2dcd92d432d55b3bae8ab2ca997d5c41189,f1377aa3c6e64d483287680afa8e1690a54e1b2a,https://github.com/moizsajid/mlops_zoomcamp/tree/main/project
74,39344f8f9c31a12db78fb2125d8bb51ab3f1bcb0,8ccb7dfa48d919540bd2c12aa2afa66466f62209,https://github.com/xydo1990/mlops_zoomcamp_homework
75,39344f8f9c31a12db78fb2125d8bb51ab3f1bcb0,fe4b30988b7f7e340d1ddef147db2c4e6729727e,https://github.com/ovokpus/Income-Prediction-Pipeline
76,39344f8f9c31a12db78fb2125d8bb51ab3f1bcb0,abd4d09bc373cea987b9937dd0bc00d0b3e28330,https://github.com/rgareev/mlops-openfoodfacts
77,bc5e524cd5092c96e15cb6202026eb780ed9a310,f234fee90ed30670985d95ed2aeb89e8ae468eb6,https://github.com/Nakulbajaj101/mlops-zoomcamp-final-project
78,bc5e524cd5092c96e15cb6202026eb780ed9a310,3da4c031d7f3d90675f5f87b6ec826d0962ca4f0,https://github.com/alevalve/MLOPS_FINAL_PROJECT/tree/main/Final_Project
79,bc5e524cd5092c96e15cb6202026eb780ed9a310,fe4b30988b7f7e340d1ddef147db2c4e6729727e,https://github.com/ovokpus/Income-Prediction-Pipeline
80,0400f4e800dae9f4ac786106bd1bfe2cfb2fadb5,aee20bcd299e21285f74f7b5f9a6d45ff12dd6ad,https://github.com/shivkurtarkar/chat-moderation
81,0400f4e800dae9f4ac786106bd1bfe2cfb2fadb5,e5b65f643c71809a0dcd1b62073351e5dda38d29,https://github.com/KarimLulu/mlops-loan-prediction
82,0400f4e800dae9f4ac786106bd1bfe2cfb2fadb5,9a7d0529b45d358e20ffdbd07686c6ee1c867d57,https://github.com/OlubiyiMosope/mlops-zoomcamp-project
83,7c3d11ab23d05cb6aa64af4301e095f8e0173dc3,db50eeec3fa0d5ed69f7b71483863eb0f10f56b6,https://github.com/amitkml/mlops-HomeRentProcessor
84,7c3d11ab23d05cb6aa64af4301e095f8e0173dc3,124c24c9e92521bb2d6e89b92ac689920d98636f,https://github.com/adamgifford-behavr/exercise_prediction
85,7c3d11ab23d05cb6aa64af4301e095f8e0173dc3,f234fee90ed30670985d95ed2aeb89e8ae468eb6,https://github.com/Nakulbajaj101/mlops-zoomcamp-final-project
86,c3800046abd0055e8b737e59177ada49c4294d77,1724c6443f180db5d8cdbb53bf4fcfae35085c34,https://github.com/burcins/mlops-zoomcamp-main-project
87,c3800046abd0055e8b737e59177ada49c4294d77,db50eeec3fa0d5ed69f7b71483863eb0f10f56b6,https://github.com/amitkml/mlops-HomeRentProcessor
88,c3800046abd0055e8b737e59177ada49c4294d77,d42547a15fc4d729c2f116231d22e28016a048ae,https://github.com/varunkuntal/Crypto-prediction
89,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,6f45e7db1acec059a724daf560cb31b9215ae0f5,https://github.com/BhuiyanMH/bixi-ride-duration-prediction
90,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,e12b387cbb8dfbcaba9d7981cbf43afdda808025,https://github.com/surawut-jirasaktavee/course-mlops-zoomcamp/tree/main/08-project-capstone
91,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,5e75cf3e69568c85a51cea352d53acc2b9babaa2,https://github.com/IzicTemi/e2e_fake_news_classifier
92,bf162d6d9876b8bfb71a85c8279827754eb2977e,b7028bbd29a3703a92ae876a364771034ad65d7d,https://github.com/heisguyy/mlops-capstone
93,bf162d6d9876b8bfb71a85c8279827754eb2977e,d42547a15fc4d729c2f116231d22e28016a048ae,https://github.com/varunkuntal/Crypto-prediction
94,bf162d6d9876b8bfb71a85c8279827754eb2977e,f15c96c97ef0f5bb1caf8f00baf031753ce98640,https://github.com/tmikolajczyk/mlops-zoomcamp-project
95,a1f1d019cbb75c1c56b4f796d19b151fd727e42f,b5674d8276208c9f2cdfc9d3511ab5132b5373da,https://github.com/dr563105/mlops-project-grocery-sales
96,a1f1d019cbb75c1c56b4f796d19b151fd727e42f,3875740ac562e5e024bbc973475ea85ff783f0a5,https://github.com/AntonisCSt/Mlops_project_semicon/tree/main
97,a1f1d019cbb75c1c56b4f796d19b151fd727e42f,6f45e7db1acec059a724daf560cb31b9215ae0f5,https://github.com/BhuiyanMH/bixi-ride-duration-prediction
98,601ff8222f4a74f545bb62d11d13f14e01b38ff2,66f60d6ef78e6577c529027e9938cd978cd82c08,https://github.com/WLDCH/covid19-deaths-prediction
99,601ff8222f4a74f545bb62d11d13f14e01b38ff2,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,https://github.com/brut0/mining-process-mlops-project
100,601ff8222f4a74f545bb62d11d13f14e01b38ff2,8ccb7dfa48d919540bd2c12aa2afa66466f62209,https://github.com/xydo1990/mlops_zoomcamp_homework
101,4607b577dc2cb3d7b708b094e898c9a6939bc2c5,5e75cf3e69568c85a51cea352d53acc2b9babaa2,https://github.com/IzicTemi/e2e_fake_news_classifier
102,4607b577dc2cb3d7b708b094e898c9a6939bc2c5,39344f8f9c31a12db78fb2125d8bb51ab3f1bcb0,https://github.com/slavaheroes/mlops-zoomcamp-project
103,4607b577dc2cb3d7b708b094e898c9a6939bc2c5,0400f4e800dae9f4ac786106bd1bfe2cfb2fadb5,https://github.com/rizdiaprilian/MLOps_Zoomcamp/tree/master/UK_house_price
104,dc863270a8a9be9bc48a79fd50742dc8b99337bb,8476d3114902305705d1f5467dc3427b002bcfbc,https://github.com/cmigpereira/mlops-zoomcamp-project
105,dc863270a8a9be9bc48a79fd50742dc8b99337bb,71ec3a48508135b67ed2daec5ac8356d3584937b,https://github.com/caldasdeoliveira/mlops-zoomcamp-final-project-infra
106,dc863270a8a9be9bc48a79fd50742dc8b99337bb,75546488aacae30a818efcc6629edde620c91fa8,https://github.com/kargarisaac/mlops-zoomcamp-final-project
107,6653a4cf34b843f4864e655d121b3db8d701f82a,a1f1d019cbb75c1c56b4f796d19b151fd727e42f,https://gitlab.com/neimv/mlops-project
108,6653a4cf34b843f4864e655d121b3db8d701f82a,f234fee90ed30670985d95ed2aeb89e8ae468eb6,https://github.com/Nakulbajaj101/mlops-zoomcamp-final-project
109,6653a4cf34b843f4864e655d121b3db8d701f82a,89a9153f24bbd06019d4051a8f3513f2f3367ce2,https://github.com/vdevilliers/mlops-zoomcamp
110,1724c6443f180db5d8cdbb53bf4fcfae35085c34,4607b577dc2cb3d7b708b094e898c9a6939bc2c5,https://github.com/emoloic/house-rent-prediction
111,1724c6443f180db5d8cdbb53bf4fcfae35085c34,5519ed439acf237f172e45dfcffc6d2b95990f3d,https://github.com/camilo-cf/mlops_car_sales
112,1724c6443f180db5d8cdbb53bf4fcfae35085c34,ed35b4e31bc8badc7ba72ab98955e9e525ef5b8d,https://github.com/VenkatArchitect/final
113,d9c94428a7d12aac8dd46dd4fa0a686f1518fccd,bf162d6d9876b8bfb71a85c8279827754eb2977e,https://github.com/KeiranJOC/bikeshare-ride-duration-prediction-service
114,d9c94428a7d12aac8dd46dd4fa0a686f1518fccd,c3800046abd0055e8b737e59177ada49c4294d77,https://github.com/allront/mlops_zoomcamp
115,d9c94428a7d12aac8dd46dd4fa0a686f1518fccd,f0c0fb85c1998dd4c2c1fc56c16eb7a53831c5ae,https://github.com/Mithrandir7/mlops-zoomcamp-project
116,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,f15c96c97ef0f5bb1caf8f00baf031753ce98640,https://github.com/tmikolajczyk/mlops-zoomcamp-project
117,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,a1f1d019cbb75c1c56b4f796d19b151fd727e42f,https://gitlab.com/neimv/mlops-project
118,3b4b4fe9f5eb40048c6f6597830d5f78505deb4c,bf162d6d9876b8bfb71a85c8279827754eb2977e,https://github.com/KeiranJOC/bikeshare-ride-duration-prediction-service
119,124c24c9e92521bb2d6e89b92ac689920d98636f,43398e25a6931a5b117a91214b2c15cc0c618744,https://github.com/Purity-E/project_mlopszoomcamp
120,124c24c9e92521bb2d6e89b92ac689920d98636f,b5674d8276208c9f2cdfc9d3511ab5132b5373da,https://github.com/dr563105/mlops-project-grocery-sales
121,124c24c9e92521bb2d6e89b92ac689920d98636f,d9c94428a7d12aac8dd46dd4fa0a686f1518fccd,https://github.com/K0nkere/kkr-mlops-project.git
122,f15c96c97ef0f5bb1caf8f00baf031753ce98640,9a7d0529b45d358e20ffdbd07686c6ee1c867d57,https://github.com/OlubiyiMosope/mlops-zoomcamp-project
123,f15c96c97ef0f5bb1caf8f00baf031753ce98640,f1377aa3c6e64d483287680afa8e1690a54e1b2a,https://github.com/moizsajid/mlops_zoomcamp/tree/main/project
124,f15c96c97ef0f5bb1caf8f00baf031753ce98640,abe94aa759e20f2a242f7dc1a76e4113684c9f7f,https://github.com/froukje/ml-ops-zoomcamp/tree/master/07-project
125,abd4d09bc373cea987b9937dd0bc00d0b3e28330,39344f8f9c31a12db78fb2125d8bb51ab3f1bcb0,https://github.com/slavaheroes/mlops-zoomcamp-project
126,abd4d09bc373cea987b9937dd0bc00d0b3e28330,89a9153f24bbd06019d4051a8f3513f2f3367ce2,https://github.com/vdevilliers/mlops-zoomcamp
127,abd4d09bc373cea987b9937dd0bc00d0b3e28330,124c24c9e92521bb2d6e89b92ac689920d98636f,https://github.com/adamgifford-behavr/exercise_prediction
128,8105e413f1b87c38abebd715215ab2042acae65c,75546488aacae30a818efcc6629edde620c91fa8,https://github.com/kargarisaac/mlops-zoomcamp-final-project
129,8105e413f1b87c38abebd715215ab2042acae65c,19ec7c96569890d78c9ff4233eb28c1b1a3a6bad,https://github.com/IremErturk/dtc-mlops-capstone-project
130,8105e413f1b87c38abebd715215ab2042acae65c,54407fe4e6c46a01b625e3882dabce70ac69be5b,https://github.com/hsuyab/project_final
131,e5b65f643c71809a0dcd1b62073351e5dda38d29,2cf05ec94c46c2bf01217b7a9c298aed0490b767,https://github.com/eeeds/employees-attrition-mlops
132,e5b65f643c71809a0dcd1b62073351e5dda38d29,6653a4cf34b843f4864e655d121b3db8d701f82a,https://github.com/lemminkainen94/mlops-project
133,e5b65f643c71809a0dcd1b62073351e5dda38d29,e3ee0e513e42a06ec78b095ba4ec55f2ec0ed74c,https://github.com/bryskulov/mlops-house-prices
134,19ec7c96569890d78c9ff4233eb28c1b1a3a6bad,ef1c653e7c6af58a4c7e09dece7633bb73b5db27,https://github.com/modfa/MLOps-Final-Project
135,19ec7c96569890d78c9ff4233eb28c1b1a3a6bad,8f25870b2571cfd073f0f23cea43d90f33363a52,https://github.com/adamiaonr/mlops-zoomcamp-project
136,19ec7c96569890d78c9ff4233eb28c1b1a3a6bad,dc95eb9ead7fca6702694721d58c3b77bacf527f,https://github.com/ammarchalifah/mlops-smoke-detection
137,9a7d0529b45d358e20ffdbd07686c6ee1c867d57,b9ed4f3b8c999d22b7799e67a7d0c0c3c4f4d1f2,https://github.com/nahumsa/nyc-yellow-tripdata
138,9a7d0529b45d358e20ffdbd07686c6ee1c867d57,8ccb7dfa48d919540bd2c12aa2afa66466f62209,https://github.com/xydo1990/mlops_zoomcamp_homework
139,9a7d0529b45d358e20ffdbd07686c6ee1c867d57,dc863270a8a9be9bc48a79fd50742dc8b99337bb,https://github.com/piyush-an/Weather-Prediction-MLOps
